datetime,longitude,latitude,elevation
2000-02-11,115.12552661419814,23.125105780267813,265
2000-02-11,115.3755277577686,23.125105780267813,294
2000-02-11,115.62552890133905,23.125105780267813,178
2000-02-11,115.87553004490952,23.125105780267813,334
2000-02-11,116.12553118847998,23.125105780267813,192
2000-02-11,116.37553233205044,23.125105780267813,74
2000-02-11,116.62553347562091,23.125105780267813,26
2000-02-11,116.87553461919137,23.125105780267813,28
2000-02-11,117.3755369063323,23.125105780267813,13
2000-02-11,110.37550488635934,23.375106923838274,55
2000-02-11,110.6255060299298,23.375106923838274,103
2000-02-11,110.87550717350027,23.375106923838274,90
2000-02-11,111.12550831707073,23.375106923838274,89
2000-02-11,111.37550946064118,23.375106923838274,102
2000-02-11,111.62551060421166,23.375106923838274,105
2000-02-11,111.87551174778211,23.375106923838274,393
2000-02-11,112.12551289135257,23.375106923838274,256
2000-02-11,112.37551403492304,23.375106923838274,218
2000-02-11,112.6255151784935,23.375106923838274,105
2000-02-11,112.87551632206396,23.375106923838274,52
2000-02-11,113.12551746563443,23.375106923838274,30
2000-02-11,113.37551860920489,23.375106923838274,57
2000-02-11,113.62551975277536,23.375106923838274,124
2000-02-11,113.87552089634582,23.375106923838274,101
2000-02-11,114.12552203991628,23.375106923838274,194
2000-02-11,114.37552318348675,23.375106923838274,226
2000-02-11,114.6255243270572,23.375106923838274,126
2000-02-11,114.87552547062766,23.375106923838274,143
2000-02-11,115.12552661419814,23.375106923838274,333
2000-02-11,115.3755277577686,23.375106923838274,355
2000-02-11,115.62552890133905,23.375106923838274,455
2000-02-11,115.87553004490952,23.375106923838274,252
2000-02-11,116.12553118847998,23.375106923838274,42
2000-02-11,116.37553233205044,23.375106923838274,49
2000-02-11,116.62553347562091,23.375106923838274,25
2000-02-11,116.87553461919137,23.375106923838274,10
2000-02-11,117.12553576276183,23.375106923838274,158
2000-02-11,110.37550488635934,23.625108067408735,137
2000-02-11,110.6255060299298,23.625108067408735,111
2000-02-11,110.87550717350027,23.625108067408735,242
2000-02-11,111.12550831707073,23.625108067408735,145
2000-02-11,111.37550946064118,23.625108067408735,175
2000-02-11,111.62551060421166,23.625108067408735,172
2000-02-11,111.87551174778211,23.625108067408735,321
2000-02-11,112.12551289135257,23.625108067408735,221
2000-02-11,112.37551403492304,23.625108067408735,174
2000-02-11,112.6255151784935,23.625108067408735,295
2000-02-11,112.87551632206396,23.625108067408735,171
2000-02-11,113.12551746563443,23.625108067408735,122
2000-02-11,113.37551860920489,23.625108067408735,101
2000-02-11,113.62551975277536,23.625108067408735,161
2000-02-11,113.87552089634582,23.625108067408735,447
2000-02-11,114.12552203991628,23.625108067408735,194
2000-02-11,114.37552318348675,23.625108067408735,125
2000-02-11,114.6255243270572,23.625108067408735,104
2000-02-11,114.87552547062766,23.625108067408735,308
2000-02-11,115.12552661419814,23.625108067408735,326
2000-02-11,115.3755277577686,23.625108067408735,321
2000-02-11,115.62552890133905,23.625108067408735,247
2000-02-11,115.87553004490952,23.625108067408735,462
2000-02-11,116.12553118847998,23.625108067408735,56
2000-02-11,116.37553233205044,23.625108067408735,118
2000-02-11,116.62553347562091,23.625108067408735,30
2000-02-11,116.87553461919137,23.625108067408735,58
2000-02-11,117.12553576276183,23.625108067408735,56
2000-02-11,117.3755369063323,23.625108067408735,28
2000-02-11,117.62553804990276,23.625108067408735,8
2000-02-11,110.37550488635934,23.8751092109792,192
2000-02-11,110.6255060299298,23.8751092109792,215
2000-02-11,110.87550717350027,23.8751092109792,244
2000-02-11,111.12550831707073,23.8751092109792,234
2000-02-11,111.37550946064118,23.8751092109792,414
2000-02-11,111.62551060421166,23.8751092109792,147
2000-02-11,111.87551174778211,23.8751092109792,235
2000-02-11,112.12551289135257,23.8751092109792,138
2000-02-11,112.37551403492304,23.8751092109792,191
2000-02-11,112.6255151784935,23.8751092109792,398
2000-02-11,112.87551632206396,23.8751092109792,258
2000-02-11,113.12551746563443,23.8751092109792,103
2000-02-11,113.37551860920489,23.8751092109792,167
2000-02-11,113.62551975277536,23.8751092109792,268
2000-02-11,113.87552089634582,23.8751092109792,401
2000-02-11,114.12552203991628,23.8751092109792,384
2000-02-11,114.37552318348675,23.8751092109792,296
2000-02-11,114.6255243270572,23.8751092109792,167
2000-02-11,114.87552547062766,23.8751092109792,225
2000-02-11,115.12552661419814,23.8751092109792,299
2000-02-11,115.3755277577686,23.8751092109792,483
2000-02-11,115.62552890133905,23.8751092109792,296
2000-02-11,115.87553004490952,23.8751092109792,216
2000-02-11,116.12553118847998,23.8751092109792,326
2000-02-11,116.37553233205044,23.8751092109792,317
2000-02-11,116.62553347562091,23.8751092109792,379
2000-02-11,116.87553461919137,23.8751092109792,187
2000-02-11,117.12553576276183,23.8751092109792,170
2000-02-11,117.3755369063323,23.8751092109792,208
2000-02-11,117.62553804990276,23.8751092109792,18
2000-02-11,110.37550488635934,24.125110354549662,398
2000-02-11,110.6255060299298,24.125110354549662,284
2000-02-11,110.87550717350027,24.125110354549662,308
2000-02-11,111.12550831707073,24.125110354549662,299
2000-02-11,111.37550946064118,24.125110354549662,416
2000-02-11,111.62551060421166,24.125110354549662,334
2000-02-11,111.87551174778211,24.125110354549662,243
2000-02-11,112.12551289135257,24.125110354549662,183
2000-02-11,112.37551403492304,24.125110354549662,333
2000-02-11,112.6255151784935,24.125110354549662,591
2000-02-11,112.87551632206396,24.125110354549662,252
2000-02-11,113.12551746563443,24.125110354549662,166
2000-02-11,113.37551860920489,24.125110354549662,261
2000-02-11,113.62551975277536,24.125110354549662,201
2000-02-11,113.87552089634582,24.125110354549662,260
2000-02-11,114.12552203991628,24.125110354549662,573
2000-02-11,114.37552318348675,24.125110354549662,398
2000-02-11,114.6255243270572,24.125110354549662,219
2000-02-11,114.87552547062766,24.125110354549662,301
2000-02-11,115.12552661419814,24.125110354549662,247
2000-02-11,115.3755277577686,24.125110354549662,318
2000-02-11,115.62552890133905,24.125110354549662,186
2000-02-11,115.87553004490952,24.125110354549662,151
2000-02-11,116.12553118847998,24.125110354549662,380
2000-02-11,116.37553233205044,24.125110354549662,270
2000-02-11,116.62553347562091,24.125110354549662,515
2000-02-11,116.87553461919137,24.125110354549662,319
2000-02-11,117.12553576276183,24.125110354549662,405
2000-02-11,117.3755369063323,24.125110354549662,197
2000-02-11,117.62553804990276,24.125110354549662,61
2000-02-11,117.87553919347322,24.125110354549662,43
2000-02-11,118.12554033704369,24.125110354549662,7
2000-02-11,110.37550488635934,24.375111498120127,269
2000-02-11,110.6255060299298,24.375111498120127,397
2000-02-11,110.87550717350027,24.375111498120127,353
2000-02-11,111.12550831707073,24.375111498120127,282
2000-02-11,111.37550946064118,24.375111498120127,207
2000-02-11,111.62551060421166,24.375111498120127,235
2000-02-11,111.87551174778211,24.375111498120127,464
2000-02-11,112.12551289135257,24.375111498120127,672
2000-02-11,112.37551403492304,24.375111498120127,493
2000-02-11,112.6255151784935,24.375111498120127,394
2000-02-11,112.87551632206396,24.375111498120127,393
2000-02-11,113.12551746563443,24.375111498120127,608
2000-02-11,113.37551860920489,24.375111498120127,331
2000-02-11,113.62551975277536,24.375111498120127,376
2000-02-11,113.87552089634582,24.375111498120127,406
2000-02-11,114.12552203991628,24.375111498120127,362
2000-02-11,114.37552318348675,24.375111498120127,433
2000-02-11,114.6255243270572,24.375111498120127,594
2000-02-11,114.87552547062766,24.375111498120127,365
2000-02-11,115.12552661419814,24.375111498120127,238
2000-02-11,115.3755277577686,24.375111498120127,245
2000-02-11,115.62552890133905,24.375111498120127,347
2000-02-11,115.87553004490952,24.375111498120127,361
2000-02-11,116.12553118847998,24.375111498120127,216
2000-02-11,116.37553233205044,24.375111498120127,274
2000-02-11,116.62553347562091,24.375111498120127,224
2000-02-11,116.87553461919137,24.375111498120127,548
2000-02-11,117.12553576276183,24.375111498120127,747
2000-02-11,117.3755369063323,24.375111498120127,327
2000-02-11,117.62553804990276,24.375111498120127,65
2000-02-11,117.87553919347322,24.375111498120127,37
2000-02-11,118.12554033704369,24.375111498120127,34
2000-02-11,118.37554148061415,24.375111498120127,25
2000-02-11,110.37550488635934,24.62511264169059,210
2000-02-11,110.6255060299298,24.62511264169059,202
2000-02-11,110.87550717350027,24.62511264169059,333
2000-02-11,111.12550831707073,24.62511264169059,704
2000-02-11,111.37550946064118,24.62511264169059,284
2000-02-11,111.62551060421166,24.62511264169059,676
2000-02-11,111.87551174778211,24.62511264169059,546
2000-02-11,112.12551289135257,24.62511264169059,634
2000-02-11,112.37551403492304,24.62511264169059,302
2000-02-11,112.6255151784935,24.62511264169059,425
2000-02-11,112.87551632206396,24.62511264169059,617
2000-02-11,113.12551746563443,24.62511264169059,412
2000-02-11,113.37551860920489,24.62511264169059,211
2000-02-11,113.62551975277536,24.62511264169059,177
2000-02-11,113.87552089634582,24.62511264169059,501
2000-02-11,114.12552203991628,24.62511264169059,508
2000-02-11,114.37552318348675,24.62511264169059,527
2000-02-11,114.6255243270572,24.62511264169059,451
2000-02-11,114.87552547062766,24.62511264169059,416
2000-02-11,115.12552661419814,24.62511264169059,300
2000-02-11,115.3755277577686,24.62511264169059,474
2000-02-11,115.62552890133905,24.62511264169059,335
2000-02-11,115.87553004490952,24.62511264169059,469
2000-02-11,116.12553118847998,24.62511264169059,391
2000-02-11,116.37553233205044,24.62511264169059,336
2000-02-11,116.62553347562091,24.62511264169059,308
2000-02-11,116.87553461919137,24.62511264169059,522
2000-02-11,117.12553576276183,24.62511264169059,646
2000-02-11,117.3755369063323,24.62511264169059,380
2000-02-11,117.62553804990276,24.62511264169059,126
2000-02-11,117.87553919347322,24.62511264169059,299
2000-02-11,118.12554033704369,24.62511264169059,52
2000-02-11,118.37554148061415,24.62511264169059,85
2000-02-11,110.37550488635934,24.87511378526105,260
2000-02-11,110.6255060299298,24.87511378526105,450
2000-02-11,110.87550717350027,24.87511378526105,426
2000-02-11,111.12550831707073,24.87511378526105,899
2000-02-11,111.37550946064118,24.87511378526105,313
2000-02-11,111.62551060421166,24.87511378526105,399
2000-02-11,111.87551174778211,24.87511378526105,652
2000-02-11,112.12551289135257,24.87511378526105,560
2000-02-11,112.37551403492304,24.87511378526105,265
2000-02-11,112.6255151784935,24.87511378526105,450
2000-02-11,112.87551632206396,24.87511378526105,892
2000-02-11,113.12551746563443,24.87511378526105,645
2000-02-11,113.37551860920489,24.87511378526105,217
2000-02-11,113.62551975277536,24.87511378526105,146
2000-02-11,113.87552089634582,24.87511378526105,334
2000-02-11,114.12552203991628,24.87511378526105,259
2000-02-11,114.37552318348675,24.87511378526105,471
2000-02-11,114.6255243270572,24.87511378526105,377
2000-02-11,114.87552547062766,24.87511378526105,391
2000-02-11,115.12552661419814,24.87511378526105,419
2000-02-11,115.3755277577686,24.87511378526105,432
2000-02-11,115.62552890133905,24.87511378526105,463
2000-02-11,115.87553004490952,24.87511378526105,497
2000-02-11,116.12553118847998,24.87511378526105,459
2000-02-11,116.37553233205044,24.87511378526105,372
2000-02-11,116.62553347562091,24.87511378526105,446
2000-02-11,116.87553461919137,24.87511378526105,497
2000-02-11,117.12553576276183,24.87511378526105,700
2000-02-11,117.3755369063323,24.87511378526105,687
2000-02-11,117.62553804990276,24.87511378526105,582
2000-02-11,117.87553919347322,24.87511378526105,614
2000-02-11,118.12554033704369,24.87511378526105,416
2000-02-11,118.37554148061415,24.87511378526105,162
2000-02-11,110.37550488635934,25.125114928831515,313
2000-02-11,110.6255060299298,25.125114928831515,777
2000-02-11,110.87550717350027,25.125114928831515,473
2000-02-11,111.12550831707073,25.125114928831515,395
2000-02-11,111.37550946064118,25.125114928831515,388
2000-02-11,111.62551060421166,25.125114928831515,379
2000-02-11,111.87551174778211,25.125114928831515,985
2000-02-11,112.12551289135257,25.125114928831515,709
2000-02-11,112.37551403492304,25.125114928831515,752
2000-02-11,112.6255151784935,25.125114928831515,447
2000-02-11,112.87551632206396,25.125114928831515,314
2000-02-11,113.12551746563443,25.125114928831515,635
2000-02-11,113.37551860920489,25.125114928831515,254
2000-02-11,113.62551975277536,25.125114928831515,264
2000-02-11,113.87552089634582,25.125114928831515,338
2000-02-11,114.12552203991628,25.125114928831515,581
2000-02-11,114.37552318348675,25.125114928831515,228
2000-02-11,114.6255243270572,25.125114928831515,312
2000-02-11,114.87552547062766,25.125114928831515,286
2000-02-11,115.12552661419814,25.125114928831515,424
2000-02-11,115.3755277577686,25.125114928831515,458
2000-02-11,115.62552890133905,25.125114928831515,674
2000-02-11,115.87553004490952,25.125114928831515,423
2000-02-11,116.12553118847998,25.125114928831515,474
2000-02-11,116.37553233205044,25.125114928831515,379
2000-02-11,116.62553347562091,25.125114928831515,610
2000-02-11,116.87553461919137,25.125114928831515,819
2000-02-11,117.12553576276183,25.125114928831515,571
2000-02-11,117.3755369063323,25.125114928831515,876
2000-02-11,117.62553804990276,25.125114928831515,796
2000-02-11,117.87553919347322,25.125114928831515,609
2000-02-11,118.12554033704369,25.125114928831515,308
2000-02-11,118.37554148061415,25.125114928831515,195
2000-02-11,110.37550488635934,25.375116072401976,312
2000-02-11,110.6255060299298,25.375116072401976,593
2000-02-11,110.87550717350027,25.375116072401976,809
2000-02-11,111.12550831707073,25.375116072401976,675
2000-02-11,111.37550946064118,25.375116072401976,537
2000-02-11,111.62551060421166,25.375116072401976,257
2000-02-11,111.87551174778211,25.375116072401976,748
2000-02-11,112.12551289135257,25.375116072401976,636
2000-02-11,112.37551403492304,25.375116072401976,526
2000-02-11,112.6255151784935,25.375116072401976,466
2000-02-11,112.87551632206396,25.375116072401976,372
2000-02-11,113.12551746563443,25.375116072401976,522
2000-02-11,113.37551860920489,25.375116072401976,843
2000-02-11,113.62551975277536,25.375116072401976,608
2000-02-11,113.87552089634582,25.375116072401976,452
2000-02-11,114.12552203991628,25.375116072401976,587
2000-02-11,114.37552318348675,25.375116072401976,351
2000-02-11,114.6255243270572,25.375116072401976,251
2000-02-11,114.87552547062766,25.375116072401976,182
2000-02-11,115.12552661419814,25.375116072401976,277
2000-02-11,115.3755277577686,25.375116072401976,350
2000-02-11,115.62552890133905,25.375116072401976,479
2000-02-11,115.87553004490952,25.375116072401976,336
2000-02-11,116.12553118847998,25.375116072401976,505
2000-02-11,116.37553233205044,25.375116072401976,460
2000-02-11,116.62553347562091,25.375116072401976,552
2000-02-11,116.87553461919137,25.375116072401976,1008
2000-02-11,117.12553576276183,25.375116072401976,779
2000-02-11,117.3755369063323,25.375116072401976,403
2000-02-11,117.62553804990276,25.375116072401976,760
2000-02-11,117.87553919347322,25.375116072401976,588
2000-02-11,118.12554033704369,25.375116072401976,524
2000-02-11,118.37554148061415,25.375116072401976,372
2000-02-11,110.37550488635934,25.62511721597244,400
2000-02-11,110.6255060299298,25.62511721597244,387
2000-02-11,110.87550717350027,25.62511721597244,851
2000-02-11,111.12550831707073,25.62511721597244,649
2000-02-11,111.37550946064118,25.62511721597244,705
2000-02-11,111.62551060421166,25.62511721597244,223
2000-02-11,111.87551174778211,25.62511721597244,264
2000-02-11,112.12551289135257,25.62511721597244,373
2000-02-11,112.37551403492304,25.62511721597244,301
2000-02-11,112.6255151784935,25.62511721597244,522
2000-02-11,112.87551632206396,25.62511721597244,787
2000-02-11,113.12551746563443,25.62511721597244,604
2000-02-11,113.37551860920489,25.62511721597244,717
2000-02-11,113.62551975277536,25.62511721597244,731
2000-02-11,113.87552089634582,25.62511721597244,659
2000-02-11,114.12552203991628,25.62511721597244,626
2000-02-11,114.37552318348675,25.62511721597244,613
2000-02-11,114.6255243270572,25.62511721597244,247
2000-02-11,114.87552547062766,25.62511721597244,253
2000-02-11,115.12552661419814,25.62511721597244,392
2000-02-11,115.3755277577686,25.62511721597244,400
2000-02-11,115.62552890133905,25.62511721597244,305
2000-02-11,115.87553004490952,25.62511721597244,280
2000-02-11,116.12553118847998,25.62511721597244,467
2000-02-11,116.37553233205044,25.62511721597244,412
2000-02-11,116.62553347562091,25.62511721597244,529
2000-02-11,116.87553461919137,25.62511721597244,889
2000-02-11,117.12553576276183,25.62511721597244,894
2000-02-11,117.3755369063323,25.62511721597244,662
2000-02-11,117.62553804990276,25.62511721597244,736
2000-02-11,117.87553919347322,25.62511721597244,786
2000-02-11,118.12554033704369,25.62511721597244,832
2000-02-11,118.37554148061415,25.62511721597244,617
2000-02-11,110.37550488635934,25.875118359542903,1005
2000-02-11,110.6255060299298,25.875118359542903,791
2000-02-11,110.87550717350027,25.875118359542903,384
2000-02-11,111.12550831707073,25.875118359542903,325
2000-02-11,111.37550946064118,25.875118359542903,355
2000-02-11,111.62551060421166,25.875118359542903,536
2000-02-11,111.87551174778211,25.875118359542903,710
2000-02-11,112.12551289135257,25.875118359542903,444
2000-02-11,112.37551403492304,25.875118359542903,327
2000-02-11,112.6255151784935,25.875118359542903,337
2000-02-11,112.87551632206396,25.875118359542903,274
2000-02-11,113.12551746563443,25.875118359542903,251
2000-02-11,113.37551860920489,25.875118359542903,511
2000-02-11,113.62551975277536,25.875118359542903,981
2000-02-11,113.87552089634582,25.875118359542903,1022
2000-02-11,114.12552203991628,25.875118359542903,992
2000-02-11,114.37552318348675,25.875118359542903,483
2000-02-11,114.6255243270572,25.875118359542903,249
2000-02-11,114.87552547062766,25.875118359542903,200
2000-02-11,115.12552661419814,25.875118359542903,228
2000-02-11,115.3755277577686,25.875118359542903,245
2000-02-11,115.62552890133905,25.875118359542903,223
2000-02-11,115.87553004490952,25.875118359542903,336
2000-02-11,116.12553118847998,25.875118359542903,377
2000-02-11,116.37553233205044,25.875118359542903,668
2000-02-11,116.62553347562091,25.875118359542903,585
2000-02-11,116.87553461919137,25.875118359542903,533
2000-02-11,117.12553576276183,25.875118359542903,584
2000-02-11,117.3755369063323,25.875118359542903,399
2000-02-11,117.62553804990276,25.875118359542903,711
2000-02-11,117.87553919347322,25.875118359542903,529
2000-02-11,118.12554033704369,25.875118359542903,504
2000-02-11,118.37554148061415,25.875118359542903,694
